id,account,total_appraised_value_2019,pct_value_change,new_owner_date,sq_ft,acreage,latitude,longitude,zip_code,neighborhood_code,neighborhood,Offense_Count,school_id,school_type,school_rating,flood_risk,sales_neighborhood_2019
17795,1.28E+12,231413,4.855525902,2008-01-10,1327,0.0504,29.68197,-95.39724,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912080,Middle,85,1,12
17796,1.28E+12,235300,4.756095932,2017-01-31,1327,0.0729,29.68197,-95.39724,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912026,High,95,1,12
17796,1.28E+12,235300,4.756095932,2017-01-31,1327,0.0729,29.68197,-95.39724,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912257,Elementary,55,1,12
17796,1.28E+12,235300,4.756095932,2017-01-31,1327,0.0729,29.68197,-95.39724,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912080,Middle,85,1,12
17797,1.28E+12,234061,4.804527808,2017-03-29,1284,0.0603,29.68217,-95.39757,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912026,High,95,1,12
17797,1.28E+12,234061,4.804527808,2017-03-29,1284,0.0603,29.68217,-95.39757,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912257,Elementary,55,1,12
17797,1.28E+12,234061,4.804527808,2017-03-29,1284,0.0603,29.68217,-95.39757,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912080,Middle,85,1,12
17798,1.28E+12,236400,4.880212955,2008-06-09,1402,0.0424,29.68217,-95.39757,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912026,High,95,1,12
17798,1.28E+12,236400,4.880212955,2008-06-09,1402,0.0424,29.68217,-95.39757,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912257,Elementary,55,1,12
17798,1.28E+12,236400,4.880212955,2008-06-09,1402,0.0424,29.68217,-95.39757,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912080,Middle,85,1,12
17799,1.28E+12,235147,4.900473765,2018-05-30,1402,0.0402,29.68217,-95.39757,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912026,High,95,1,12
17799,1.28E+12,235147,4.900473765,2018-05-30,1402,0.0402,29.68217,-95.39757,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912257,Elementary,55,1,12
17799,1.28E+12,235147,4.900473765,2018-05-30,1402,0.0402,29.68217,-95.39757,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912080,Middle,85,1,12
17800,1.28E+12,235729,4.887783434,2008-08-13,1402,0.0405,29.68217,-95.39757,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912026,High,95,1,12
17800,1.28E+12,235729,4.887783434,2008-08-13,1402,0.0405,29.68217,-95.39757,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912257,Elementary,55,1,12
17800,1.28E+12,235729,4.887783434,2008-08-13,1402,0.0405,29.68217,-95.39757,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912080,Middle,85,1,12
17801,1.28E+12,238335,4.353936889,2008-05-05,1362,0.0648,29.68217,-95.39757,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912026,High,95,1,12
17801,1.28E+12,238335,4.353936889,2008-05-05,1362,0.0648,29.68217,-95.39757,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912257,Elementary,55,1,12
17801,1.28E+12,238335,4.353936889,2008-05-05,1362,0.0648,29.68217,-95.39757,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912080,Middle,85,1,12
17827,1.28E+12,235556,4.965866353,2016-08-30,1332,0.0603,29.68245,-95.39758,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912026,High,95,1,12
17827,1.28E+12,235556,4.965866353,2016-08-30,1332,0.0603,29.68245,-95.39758,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912257,Elementary,55,1,12
17827,1.28E+12,235556,4.965866353,2016-08-30,1332,0.0603,29.68245,-95.39758,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912080,Middle,85,1,12
17828,1.28E+12,233210,4.578475336,2007-08-24,1440,0.0424,29.68245,-95.39758,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912026,High,95,1,12
17828,1.28E+12,233210,4.578475336,2007-08-24,1440,0.0424,29.68245,-95.39758,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912257,Elementary,55,1,12
17828,1.28E+12,233210,4.578475336,2007-08-24,1440,0.0424,29.68245,-95.39758,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912080,Middle,85,1,12
17829,1.28E+12,234645,4.985167984,2017-07-24,1440,0.0402,29.68245,-95.39758,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912026,High,95,1,12
17829,1.28E+12,234645,4.985167984,2017-07-24,1440,0.0402,29.68245,-95.39758,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912257,Elementary,55,1,12
17829,1.28E+12,234645,4.985167984,2017-07-24,1440,0.0402,29.68245,-95.39758,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912080,Middle,85,1,12
17830,1.28E+12,234779,4.982180945,2007-07-27,1440,0.0403,29.68245,-95.39758,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912026,High,95,1,12
17830,1.28E+12,234779,4.982180945,2007-07-27,1440,0.0403,29.68245,-95.39758,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912257,Elementary,55,1,12
17830,1.28E+12,234779,4.982180945,2007-07-27,1440,0.0403,29.68245,-95.39758,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912080,Middle,85,1,12
17831,1.28E+12,235540,5.005528015,2007-07-27,1332,0.0602,29.68245,-95.39758,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912026,High,95,1,12
17831,1.28E+12,235540,5.005528015,2007-07-27,1332,0.0602,29.68245,-95.39758,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912257,Elementary,55,1,12
17831,1.28E+12,235540,5.005528015,2007-07-27,1332,0.0602,29.68245,-95.39758,77054,7601.01,NAOMI PLACE & OTHERS,2955,101912080,Middle,85,1,12
17867,1.29E+12,352463,9.425896145,2010-11-04,2151,0.0585,29.75566,-95.38031,77019,8318.06,BUCKNER STREET T/H'S,2310,101912058,Elementary,65,1,90
17867,1.29E+12,352463,9.425896145,2010-11-04,2151,0.0585,29.75566,-95.38031,77019,8318.06,BUCKNER STREET T/H'S,2310,101912058,Middle,65,1,90
17867,1.29E+12,352463,9.425896145,2010-11-04,2151,0.0585,29.75566,-95.38031,77019,8318.06,BUCKNER STREET T/H'S,2310,101912322,High,95,1,90
17868,1.29E+12,362447,0.967479539,2014-09-22,2213,0.0491,29.75553,-95.38031,77019,8318.06,BUCKNER STREET T/H'S,2310,101912058,Elementary,65,1,90
17868,1.29E+12,362447,0.967479539,2014-09-22,2213,0.0491,29.75553,-95.38031,77019,8318.06,BUCKNER STREET T/H'S,2310,101912058,Middle,65,1,90
17868,1.29E+12,362447,0.967479539,2014-09-22,2213,0.0491,29.75553,-95.38031,77019,8318.06,BUCKNER STREET T/H'S,2310,101912322,High,95,1,90
17869,1.29E+12,449814,1.56680779,2011-09-20,2256,0.0544,29.7335,-95.41341,77098,8312.02,COLLEGE HGTS/CRAWFORD ROW T/H,2027,101912221,Elementary,85,1,15
17869,1.29E+12,449814,1.56680779,2011-09-20,2256,0.0544,29.7335,-95.41341,77098,8312.02,COLLEGE HGTS/CRAWFORD ROW T/H,2027,101912259,Middle,75,1,15
17869,1.29E+12,449814,1.56680779,2011-09-20,2256,0.0544,29.7335,-95.41341,77098,8312.02,COLLEGE HGTS/CRAWFORD ROW T/H,2027,101912008,High,85,1,15
17870,1.29E+12,425504,0.967906508,2019-02-22,2256,0.0478,29.7335,-95.41341,77098,8312.02,COLLEGE HGTS/CRAWFORD ROW T/H,2027,101912221,Elementary,85,1,15
17870,1.29E+12,425504,0.967906508,2019-02-22,2256,0.0478,29.7335,-95.41341,77098,8312.02,COLLEGE HGTS/CRAWFORD ROW T/H,2027,101912259,Middle,75,1,15
17870,1.29E+12,425504,0.967906508,2019-02-22,2256,0.0478,29.7335,-95.41341,77098,8312.02,COLLEGE HGTS/CRAWFORD ROW T/H,2027,101912008,High,85,1,15
17879,1.29E+12,280000,-22.46215876,2018-07-30,2318,0.039,29.75754,-95.38299,77019,8318.06,BUCKNER STREET T/H'S,2310,101912058,Elementary,65,1,90
17879,1.29E+12,280000,-22.46215876,2018-07-30,2318,0.039,29.75754,-95.38299,77019,8318.06,BUCKNER STREET T/H'S,2310,101912058,Middle,65,1,90
17879,1.29E+12,280000,-22.46215876,2018-07-30,2318,0.039,29.75754,-95.38299,77019,8318.06,BUCKNER STREET T/H'S,2310,101912322,High,95,1,90
17880,1.29E+12,407500,2.506439668,2016-06-29,2318,0.031,29.75744,-95.38299,77019,8318.06,BUCKNER STREET T/H'S,2310,101912058,Elementary,65,1,90
17880,1.29E+12,407500,2.506439668,2016-06-29,2318,0.031,29.75744,-95.38299,77019,8318.06,BUCKNER STREET T/H'S,2310,101912058,Middle,65,1,90
17880,1.29E+12,407500,2.506439668,2016-06-29,2318,0.031,29.75744,-95.38299,77019,8318.06,BUCKNER STREET T/H'S,2310,101912322,High,95,1,90
17881,1.29E+12,412000,8.421337951,2015-09-03,2318,0.0378,29.75736,-95.38299,77019,8318.06,BUCKNER STREET T/H'S,2310,101912058,Elementary,65,1,90
17881,1.29E+12,412000,8.421337951,2015-09-03,2318,0.0378,29.75736,-95.38299,77019,8318.06,BUCKNER STREET T/H'S,2310,101912058,Middle,65,1,90
17881,1.29E+12,412000,8.421337951,2015-09-03,2318,0.0378,29.75736,-95.38299,77019,8318.06,BUCKNER STREET T/H'S,2310,101912322,High,95,1,90
17887,1.29E+12,391699,10,2008-05-16,2440,0.0449,29.74531,-95.36967,77002,8400.13,CRAWFORD MANOR & OTHERS,4743,101912110,Elementary,75,1,0
17887,1.29E+12,391699,10,2008-05-16,2440,0.0449,29.74531,-95.36967,77002,8400.13,CRAWFORD MANOR & OTHERS,4743,101912467,Middle,85,1,0
17887,1.29E+12,391699,10,2008-05-16,2440,0.0449,29.74531,-95.36967,77002,8400.13,CRAWFORD MANOR & OTHERS,4743,101912463,High,95,1,0
17888,1.29E+12,361340,9.999969558,2017-01-26,2080,0.0347,29.74524,-95.36975,77002,8400.13,CRAWFORD MANOR & OTHERS,4743,101912110,Elementary,75,1,0
17888,1.29E+12,361340,9.999969558,2017-01-26,2080,0.0347,29.74524,-95.36975,77002,8400.13,CRAWFORD MANOR & OTHERS,4743,101912467,Middle,85,1,0
17888,1.29E+12,361340,9.999969558,2017-01-26,2080,0.0347,29.74524,-95.36975,77002,8400.13,CRAWFORD MANOR & OTHERS,4743,101912463,High,95,1,0
17889,1.29E+12,412500,10,2009-07-21,2608,0.035,29.74516,-95.36978,77002,8400.13,CRAWFORD MANOR & OTHERS,4743,101912110,Elementary,75,1,0
17889,1.29E+12,412500,10,2009-07-21,2608,0.035,29.74516,-95.36978,77002,8400.13,CRAWFORD MANOR & OTHERS,4743,101912467,Middle,85,1,0
17889,1.29E+12,412500,10,2009-07-21,2608,0.035,29.74516,-95.36978,77002,8400.13,CRAWFORD MANOR & OTHERS,4743,101912463,High,95,1,0
17890,1.29E+12,431895,5.677121947,2016-06-09,2468,0.041,29.74523,-95.36957,77002,8400.13,CRAWFORD MANOR & OTHERS,4743,101912110,Elementary,75,1,0
17890,1.29E+12,431895,5.677121947,2016-06-09,2468,0.041,29.74523,-95.36957,77002,8400.13,CRAWFORD MANOR & OTHERS,4743,101912467,Middle,85,1,0
17890,1.29E+12,431895,5.677121947,2016-06-09,2468,0.041,29.74523,-95.36957,77002,8400.13,CRAWFORD MANOR & OTHERS,4743,101912463,High,95,1,0
17891,1.29E+12,375980,10,2014-05-12,2468,0.0346,29.74513,-95.36946,77002,8400.13,CRAWFORD MANOR & OTHERS,4743,101912110,Elementary,75,1,0
17891,1.29E+12,375980,10,2014-05-12,2468,0.0346,29.74513,-95.36946,77002,8400.13,CRAWFORD MANOR & OTHERS,4743,101912467,Middle,85,1,0
17891,1.29E+12,375980,10,2014-05-12,2468,0.0346,29.74513,-95.36946,77002,8400.13,CRAWFORD MANOR & OTHERS,4743,101912463,High,95,1,0
17892,1.29E+12,400000,16.75423234,2018-10-19,2468,0.0382,29.74519,-95.36942,77002,8400.13,CRAWFORD MANOR & OTHERS,4743,101912110,Elementary,75,1,0
17892,1.29E+12,400000,16.75423234,2018-10-19,2468,0.0382,29.74519,-95.36942,77002,8400.13,CRAWFORD MANOR & OTHERS,4743,101912467,Middle,85,1,0
17892,1.29E+12,400000,16.75423234,2018-10-19,2468,0.0382,29.74519,-95.36942,77002,8400.13,CRAWFORD MANOR & OTHERS,4743,101912025,High,95,1,0
17907,1.29E+12,290736,-4.204338772,2013-06-07,1967,0.0401,29.66923,-95.43287,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17907,1.29E+12,290736,-4.204338772,2013-06-07,1967,0.0401,29.66923,-95.43287,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17907,1.29E+12,290736,-4.204338772,2013-06-07,1967,0.0401,29.66923,-95.43287,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17908,1.29E+12,296833,-4.420695384,2010-08-20,2169,0.0423,29.6693,-95.43282,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17908,1.29E+12,296833,-4.420695384,2010-08-20,2169,0.0423,29.6693,-95.43282,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17908,1.29E+12,296833,-4.420695384,2010-08-20,2169,0.0423,29.6693,-95.43282,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17909,1.29E+12,289450,-4.414532822,2015-08-28,2076,0.0402,29.66936,-95.43277,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17909,1.29E+12,289450,-4.414532822,2015-08-28,2076,0.0402,29.66936,-95.43277,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17909,1.29E+12,289450,-4.414532822,2015-08-28,2076,0.0402,29.66936,-95.43277,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17910,1.29E+12,296165,-4.430224528,2010-06-10,2169,0.0404,29.66942,-95.43272,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17910,1.29E+12,296165,-4.430224528,2010-06-10,2169,0.0404,29.66942,-95.43272,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17910,1.29E+12,296165,-4.430224528,2010-06-10,2169,0.0404,29.66942,-95.43272,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17911,1.29E+12,288909,-4.410100649,2011-03-07,2108,0.0404,29.66949,-95.43267,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17911,1.29E+12,288909,-4.410100649,2011-03-07,2108,0.0404,29.66949,-95.43267,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17911,1.29E+12,288909,-4.410100649,2011-03-07,2108,0.0404,29.66949,-95.43267,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17912,1.29E+12,296165,-1.278333333,2015-12-30,2169,0.0404,29.66949,-95.43273,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17912,1.29E+12,296165,-1.278333333,2015-12-30,2169,0.0404,29.66949,-95.43273,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17912,1.29E+12,296165,-1.278333333,2015-12-30,2169,0.0404,29.66949,-95.43273,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17913,1.29E+12,264287,-4.200453104,2015-03-26,2108,0.0404,29.66962,-95.43257,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17913,1.29E+12,264287,-4.200453104,2015-03-26,2108,0.0404,29.66962,-95.43257,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17913,1.29E+12,264287,-4.200453104,2015-03-26,2108,0.0404,29.66962,-95.43257,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17914,1.29E+12,312398,-2.760329447,2016-05-02,2368,0.0404,29.66968,-95.43252,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17914,1.29E+12,312398,-2.760329447,2016-05-02,2368,0.0404,29.66968,-95.43252,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17914,1.29E+12,312398,-2.760329447,2016-05-02,2368,0.0404,29.66968,-95.43252,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17915,1.29E+12,287564,-4.395180595,2008-10-14,2087,0.0404,29.66974,-95.43247,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17915,1.29E+12,287564,-4.395180595,2008-10-14,2087,0.0404,29.66974,-95.43247,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17915,1.29E+12,287564,-4.395180595,2008-10-14,2087,0.0404,29.66974,-95.43247,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17916,1.29E+12,282987,-4.44051233,2015-06-30,2053,0.0404,29.6698,-95.43242,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17916,1.29E+12,282987,-4.44051233,2015-06-30,2053,0.0404,29.6698,-95.43242,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17916,1.29E+12,282987,-4.44051233,2015-06-30,2053,0.0404,29.6698,-95.43242,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17917,1.29E+12,285648,-4.388807069,2015-06-15,2083,0.0404,29.66981,-95.43248,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17917,1.29E+12,285648,-4.388807069,2015-06-15,2083,0.0404,29.66981,-95.43248,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17917,1.29E+12,285648,-4.388807069,2015-06-15,2083,0.0404,29.66981,-95.43248,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17918,1.29E+12,305473,-3.775908776,2008-03-27,2267,0.0404,29.66993,-95.43232,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17918,1.29E+12,305473,-3.775908776,2008-03-27,2267,0.0404,29.66993,-95.43232,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17918,1.29E+12,305473,-3.775908776,2008-03-27,2267,0.0404,29.66993,-95.43232,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17919,1.29E+12,312612,-3.757796674,2017-06-14,2473,0.0404,29.67,-95.43227,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17919,1.29E+12,312612,-3.757796674,2017-06-14,2473,0.0404,29.67,-95.43227,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17919,1.29E+12,312612,-3.757796674,2017-06-14,2473,0.0404,29.67,-95.43227,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17920,1.29E+12,293622,-3.725125663,2008-06-30,2110,0.0404,29.67006,-95.43222,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17920,1.29E+12,293622,-3.725125663,2008-06-30,2110,0.0404,29.67006,-95.43222,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17920,1.29E+12,293622,-3.725125663,2008-06-30,2110,0.0404,29.67006,-95.43222,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17921,1.29E+12,253300,1.32,2008-02-08,1657,0.0404,29.67007,-95.43228,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17921,1.29E+12,253300,1.32,2008-02-08,1657,0.0404,29.67007,-95.43228,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17921,1.29E+12,253300,1.32,2008-02-08,1657,0.0404,29.67007,-95.43228,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17922,1.29E+12,269528,-3.574354516,2009-06-25,1876,0.0404,29.67019,-95.43212,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17922,1.29E+12,269528,-3.574354516,2009-06-25,1876,0.0404,29.67019,-95.43212,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17922,1.29E+12,269528,-3.574354516,2009-06-25,1876,0.0404,29.67019,-95.43212,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17923,1.29E+12,280861,-4.301412338,2019-12-23,2045,0.0514,29.67024,-95.43205,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17923,1.29E+12,280861,-4.301412338,2019-12-23,2045,0.0514,29.67024,-95.43205,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17923,1.29E+12,280861,-4.301412338,2019-12-23,2045,0.0514,29.67024,-95.43205,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17924,1.29E+12,288956,-4.34644439,2013-11-21,2160,0.0436,29.66983,-95.43212,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17924,1.29E+12,288956,-4.34644439,2013-11-21,2160,0.0436,29.66983,-95.43212,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17924,1.29E+12,288956,-4.34644439,2013-11-21,2160,0.0436,29.66983,-95.43212,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17925,1.29E+12,252244,-3.520025091,2008-03-31,1650,0.041,29.66975,-95.43211,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17925,1.29E+12,252244,-3.520025091,2008-03-31,1650,0.041,29.66975,-95.43211,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17925,1.29E+12,252244,-3.520025091,2008-03-31,1650,0.041,29.66975,-95.43211,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17926,1.29E+12,293509,-3.72398003,2008-06-11,2104,0.0405,29.66967,-95.4321,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17926,1.29E+12,293509,-3.72398003,2008-06-11,2104,0.0405,29.66967,-95.4321,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17926,1.29E+12,293509,-3.72398003,2008-06-11,2104,0.0405,29.66967,-95.4321,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17927,1.29E+12,317768,-3.766156679,2019-05-07,2509,0.0405,29.66959,-95.4321,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17927,1.29E+12,317768,-3.766156679,2019-05-07,2509,0.0405,29.66959,-95.4321,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17927,1.29E+12,317768,-3.766156679,2019-05-07,2509,0.0405,29.66959,-95.4321,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17928,1.29E+12,293320,-3.723446157,2017-11-28,2102,0.0405,29.66952,-95.4321,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17928,1.29E+12,293320,-3.723446157,2017-11-28,2102,0.0405,29.66952,-95.4321,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17928,1.29E+12,293320,-3.723446157,2017-11-28,2102,0.0405,29.66952,-95.4321,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17929,1.29E+12,296440,-4.499576363,2013-01-24,2132,0.0405,29.66944,-95.4321,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17929,1.29E+12,296440,-4.499576363,2013-01-24,2132,0.0405,29.66944,-95.4321,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17929,1.29E+12,296440,-4.499576363,2013-01-24,2132,0.0405,29.66944,-95.4321,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17930,1.29E+12,298330,-1.541254125,2017-10-30,2258,0.0405,29.66936,-95.43209,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17930,1.29E+12,298330,-1.541254125,2017-10-30,2258,0.0405,29.66936,-95.43209,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17930,1.29E+12,298330,-1.541254125,2017-10-30,2258,0.0405,29.66936,-95.43209,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17931,1.29E+12,301771,-3.73270978,2008-03-07,2267,0.0405,29.66929,-95.43209,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17931,1.29E+12,301771,-3.73270978,2008-03-07,2267,0.0405,29.66929,-95.43209,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17931,1.29E+12,301771,-3.73270978,2008-03-07,2267,0.0405,29.66929,-95.43209,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17932,1.29E+12,296299,-4.505930128,2013-07-31,2110,0.0405,29.66921,-95.43209,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17932,1.29E+12,296299,-4.505930128,2013-07-31,2110,0.0405,29.66921,-95.43209,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
17932,1.29E+12,296299,-4.505930128,2013-07-31,2110,0.0405,29.66921,-95.43209,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912010,High,75,1,36
17933,1.29E+12,259227,-0.297307692,2019-03-04,1709,0.0405,29.66913,-95.43209,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912080,Middle,85,1,36
17933,1.29E+12,259227,-0.297307692,2019-03-04,1709,0.0405,29.66913,-95.43209,77025,7454.06,PARK AT CLEARVIEW & AMENDING NO 1,2216,101912239,Elementary,75,1,36
